[claude_code/PPO] wandb 로깅 활성: project='AIP contest' run='team01/ppo_phase1'
[claude_code/PPO] opponent 초기화 = iter0 정책 (EMA α=0.05, 승격 임계 EMA≥0.60, 초기 EMA=0.5)
[claude_code/PPO] snapshot 저장: claude_code\models\team01\ppo_phase1 (iter 0 = 초기 network)
iter 230 | step 22999080 | return    7.115 | len  860.8 | damage  0.017 | dist  4.282 | aim  0.190 | ent  3.763 | kl 0.0194 | ev  0.870 | opp(gen8) W/L/D 67/38/13 raw_wr 0.57 ema 0.490
iter 231 | step 23099076 | return    6.462 | len  930.1 | damage  0.045 | dist  4.288 | aim  0.184 | ent  3.980 | kl 0.0189 | ev  0.888 | opp(gen8) W/L/D 59/39/10 raw_wr 0.55 ema 0.493
iter 232 | step 23199072 | return    7.008 | len  805.8 | damage  0.017 | dist  4.273 | aim  0.198 | ent  3.698 | kl 0.0189 | ev  0.830 | opp(gen8) W/L/D 74/42/11 raw_wr 0.58 ema 0.498
iter 233 | step 23299068 | return    8.371 | len  787.3 | damage  0.045 | dist  4.229 | aim  0.194 | ent  3.757 | kl 0.0199 | ev  0.889 | opp(gen8) W/L/D 80/38/5 raw_wr 0.65 ema 0.505
iter 234 | step 23399064 | return    7.439 | len  824.3 | damage  0.089 | dist  4.290 | aim  0.190 | ent  3.795 | kl 0.0206 | ev  0.882 | opp(gen8) W/L/D 75/37/10 raw_wr 0.61 ema 0.511
iter 235 | step 23499060 | return    5.453 | len  867.9 | damage  0.056 | dist  4.255 | aim  0.186 | ent  3.960 | kl 0.0204 | ev  0.895 | opp(gen8) W/L/D 60/50/5 raw_wr 0.52 ema 0.511
iter 236 | step 23599056 | return    7.366 | len  891.6 | damage  0.074 | dist  4.271 | aim  0.176 | ent  3.779 | kl 0.0198 | ev  0.876 | opp(gen8) W/L/D 70/35/11 raw_wr 0.60 ema 0.516
iter 237 | step 23699052 | return    6.545 | len  832.0 | damage  0.056 | dist  4.270 | aim  0.169 | ent  3.689 | kl 0.0205 | ev  0.843 | opp(gen8) W/L/D 66/44/7 raw_wr 0.56 ema 0.518
iter 238 | step 23799048 | return    5.890 | len  842.3 | damage  0.068 | dist  4.297 | aim  0.181 | ent  3.828 | kl 0.0196 | ev  0.889 | opp(gen8) W/L/D 60/46/13 raw_wr 0.50 ema 0.518
iter 239 | step 23899044 | return    8.267 | len  866.5 | damage  0.027 | dist  4.296 | aim  0.172 | ent  3.804 | kl 0.0205 | ev  0.846 | opp(gen8) W/L/D 73/33/8 raw_wr 0.64 ema 0.524
iter 240 | step 23999040 | return    7.797 | len  779.7 | damage  0.066 | dist  4.255 | aim  0.168 | ent  3.809 | kl 0.0204 | ev  0.866 | opp(gen8) W/L/D 86/38/6 raw_wr 0.66 ema 0.531
iter 241 | step 24099036 | return    8.550 | len  909.2 | damage  0.058 | dist  4.321 | aim  0.189 | ent  3.664 | kl 0.0205 | ev  0.882 | opp(gen8) W/L/D 71/28/9 raw_wr 0.66 ema 0.537
iter 242 | step 24199032 | return    6.258 | len  837.2 | damage  0.041 | dist  4.285 | aim  0.182 | ent  3.780 | kl 0.0194 | ev  0.841 | opp(gen8) W/L/D 63/45/12 raw_wr 0.53 ema 0.536
iter 243 | step 24299028 | return    7.925 | len  732.2 | damage  0.027 | dist  4.264 | aim  0.178 | ent  3.676 | kl 0.0201 | ev  0.904 | opp(gen8) W/L/D 84/39/13 raw_wr 0.62 ema 0.540
iter 244 | step 24399024 | return    7.060 | len  910.9 | damage  0.063 | dist  4.253 | aim  0.154 | ent  3.765 | kl 0.0207 | ev  0.861 | opp(gen8) W/L/D 65/38/9 raw_wr 0.58 ema 0.542
iter 245 | step 24499020 | return    7.742 | len  934.4 | damage  0.064 | dist  4.313 | aim  0.156 | ent  3.739 | kl 0.0191 | ev  0.855 | opp(gen8) W/L/D 64/30/12 raw_wr 0.60 ema 0.545
iter 246 | step 24599016 | return    7.658 | len  895.3 | damage  0.051 | dist  4.345 | aim  0.164 | ent  3.681 | kl 0.0203 | ev  0.851 | opp(gen8) W/L/D 69/34/10 raw_wr 0.61 ema 0.549
iter 247 | step 24699012 | return    8.846 | len  699.8 | damage  0.043 | dist  4.248 | aim  0.166 | ent  3.554 | kl 0.0204 | ev  0.848 | opp(gen8) W/L/D 96/39/4 raw_wr 0.69 ema 0.556
iter 248 | step 24799008 | return    7.217 | len  793.5 | damage  0.044 | dist  4.345 | aim  0.188 | ent  3.672 | kl 0.0195 | ev  0.899 | opp(gen8) W/L/D 75/42/8 raw_wr 0.60 ema 0.558
iter 249 | step 24899004 | return    7.386 | len  755.7 | damage  0.043 | dist  4.273 | aim  0.171 | ent  3.637 | kl 0.0194 | ev  0.838 | opp(gen8) W/L/D 84/45/9 raw_wr 0.61 ema 0.561
iter 250 | step 24999000 | return    7.317 | len  799.2 | damage  0.043 | dist  4.312 | aim  0.175 | ent  3.764 | kl 0.0200 | ev  0.876 | opp(gen8) W/L/D 76/42/4 raw_wr 0.62 ema 0.564
iter 251 | step 25098996 | return    8.485 | len  845.2 | damage  0.047 | dist  4.278 | aim  0.177 | ent  3.738 | kl 0.0192 | ev  0.888 | opp(gen8) W/L/D 81/30/12 raw_wr 0.66 ema 0.568
iter 252 | step 25198992 | return    8.684 | len  883.5 | damage  0.071 | dist  4.286 | aim  0.182 | ent  3.555 | kl 0.0201 | ev  0.850 | opp(gen8) W/L/D 77/26/8 raw_wr 0.69 ema 0.575
iter 253 | step 25298988 | return    7.703 | len  952.0 | damage  0.049 | dist  4.266 | aim  0.188 | ent  3.590 | kl 0.0191 | ev  0.802 | opp(gen8) W/L/D 61/31/8 raw_wr 0.61 ema 0.576
iter 254 | step 25398984 | return    8.607 | len  981.7 | damage  0.049 | dist  4.329 | aim  0.190 | ent  3.793 | kl 0.0195 | ev  0.807 | opp(gen8) W/L/D 67/27/10 raw_wr 0.64 ema 0.580
iter 255 | step 25498980 | return    8.823 | len  950.2 | damage  0.047 | dist  4.271 | aim  0.165 | ent  3.713 | kl 0.0202 | ev  0.874 | opp(gen8) W/L/D 68/24/14 raw_wr 0.64 ema 0.583
iter 256 | step 25598976 | return    9.656 | len  830.6 | damage  0.036 | dist  4.310 | aim  0.184 | ent  3.547 | kl 0.0198 | ev  0.872 | opp(gen8) W/L/D 84/27/8 raw_wr 0.71 ema 0.589
iter 257 | step 25698972 | return    8.472 | len  999.5 | damage  0.079 | dist  4.241 | aim  0.172 | ent  3.567 | kl 0.0213 | ev  0.877 | opp(gen8) W/L/D 65/24/14 raw_wr 0.63 ema 0.591
iter 258 | step 25798968 | return    9.811 | len  762.3 | damage  0.051 | dist  4.284 | aim  0.168 | ent  3.548 | kl 0.0194 | ev  0.879 | opp(gen8) W/L/D 95/25/10 raw_wr 0.73 ema 0.598
iter 259 | step 25898964 | return    9.493 | len 1030.4 | damage  0.058 | dist  4.355 | aim  0.184 | ent  3.531 | kl 0.0206 | ev  0.870 | opp(gen9) W/L/D 64/17/15 raw_wr 0.67 ema 0.500 *OPP PROMOTED (ema reset 0.5, best saved)*
iter 260 | step 25998960 | return    4.173 | len 1369.3 | damage  0.228 | dist  4.323 | aim  0.171 | ent  3.591 | kl 0.0176 | ev  0.752 | opp(gen9) W/L/D 27/26/20 raw_wr 0.37 ema 0.493
iter 261 | step 26098956 | return    3.584 | len 1508.7 | damage  0.190 | dist  4.370 | aim  0.218 | ent  3.377 | kl 0.0185 | ev  0.913 | opp(gen9) W/L/D 19/24/24 raw_wr 0.28 ema 0.483
iter 262 | step 26198952 | return    6.045 | len 1242.6 | damage  0.156 | dist  4.315 | aim  0.181 | ent  3.631 | kl 0.0205 | ev  0.863 | opp(gen9) W/L/D 36/23/20 raw_wr 0.46 ema 0.482
iter 263 | step 26298948 | return    5.025 | len 1301.7 | damage  0.092 | dist  4.349 | aim  0.199 | ent  3.517 | kl 0.0182 | ev  0.864 | opp(gen9) W/L/D 30/26/22 raw_wr 0.38 ema 0.477
iter 264 | step 26398944 | return    5.238 | len 1587.2 | damage  0.336 | dist  4.380 | aim  0.199 | ent  3.666 | kl 0.0207 | ev  0.817 | opp(gen9) W/L/D 26/20/16 raw_wr 0.42 ema 0.474
iter 265 | step 26498940 | return    5.036 | len 1549.2 | damage  0.151 | dist  4.376 | aim  0.192 | ent  3.570 | kl 0.0181 | ev  0.820 | opp(gen9) W/L/D 21/14/28 raw_wr 0.33 ema 0.467
iter 266 | step 26598936 | return    5.393 | len 1598.3 | damage  0.289 | dist  4.434 | aim  0.208 | ent  3.426 | kl 0.0194 | ev  0.830 | opp(gen9) W/L/D 20/20/25 raw_wr 0.31 ema 0.459
iter 267 | step 26698932 | return    4.455 | len 1425.1 | damage  0.254 | dist  4.299 | aim  0.196 | ent  3.556 | kl 0.0191 | ev  0.818 | opp(gen9) W/L/D 20/20/28 raw_wr 0.29 ema 0.451
iter 268 | step 26798928 | return    5.379 | len 1455.4 | damage  0.134 | dist  4.327 | aim  0.203 | ent  3.604 | kl 0.0187 | ev  0.772 | opp(gen9) W/L/D 26/18/26 raw_wr 0.37 ema 0.447
iter 269 | step 26898924 | return    4.160 | len 1443.8 | damage  0.168 | dist  4.358 | aim  0.213 | ent  3.464 | kl 0.0217 | ev  0.857 | opp(gen9) W/L/D 22/25/22 raw_wr 0.32 ema 0.440
iter 270 | step 26998920 | return    6.691 | len 1615.3 | damage  0.279 | dist  4.430 | aim  0.208 | ent  3.541 | kl 0.0198 | ev  0.718 | opp(gen9) W/L/D 22/12/28 raw_wr 0.35 ema 0.436
iter 271 | step 27098916 | return    4.859 | len 1498.9 | damage  0.157 | dist  4.053 | aim  0.194 | ent  3.575 | kl 0.0194 | ev  0.635 | opp(gen9) W/L/D 22/21/23 raw_wr 0.33 ema 0.431
iter 272 | step 27198912 | return    6.403 | len 1524.2 | damage  0.215 | dist  4.458 | aim  0.215 | ent  3.427 | kl 0.0204 | ev  0.796 | opp(gen9) W/L/D 29/15/22 raw_wr 0.44 ema 0.431
iter 273 | step 27298908 | return    5.694 | len 1564.5 | damage  0.221 | dist  4.487 | aim  0.193 | ent  3.748 | kl 0.0194 | ev  0.800 | opp(gen9) W/L/D 25/12/26 raw_wr 0.40 ema 0.430
iter 274 | step 27398904 | return    4.635 | len 1706.2 | damage  0.199 | dist  4.535 | aim  0.241 | ent  3.723 | kl 0.0181 | ev  0.728 | opp(gen9) W/L/D 16/14/29 raw_wr 0.27 ema 0.422
iter 275 | step 27498900 | return    5.847 | len 1398.4 | damage  0.152 | dist  4.370 | aim  0.198 | ent  3.666 | kl 0.0201 | ev  0.799 | opp(gen9) W/L/D 31/15/25 raw_wr 0.44 ema 0.422
iter 276 | step 27598896 | return    6.046 | len 1428.3 | damage  0.236 | dist  4.454 | aim  0.213 | ent  3.466 | kl 0.0207 | ev  0.833 | opp(gen9) W/L/D 29/19/22 raw_wr 0.41 ema 0.422
iter 277 | step 27698892 | return    5.198 | len 1414.7 | damage  0.146 | dist  4.427 | aim  0.202 | ent  3.398 | kl 0.0195 | ev  0.819 | opp(gen9) W/L/D 26/18/27 raw_wr 0.37 ema 0.419
iter 278 | step 27798888 | return    5.291 | len 1579.5 | damage  0.310 | dist  4.458 | aim  0.211 | ent  3.344 | kl 0.0200 | ev  0.871 | opp(gen9) W/L/D 27/17/20 raw_wr 0.42 ema 0.419
iter 279 | step 27898884 | return    4.763 | len 1537.2 | damage  0.203 | dist  4.482 | aim  0.235 | ent  3.499 | kl 0.0202 | ev  0.855 | opp(gen9) W/L/D 19/18/27 raw_wr 0.30 ema 0.413
iter 280 | step 27998880 | return    4.966 | len 1423.2 | damage  0.140 | dist  4.444 | aim  0.239 | ent  3.509 | kl 0.0204 | ev  0.787 | opp(gen9) W/L/D 24/23/23 raw_wr 0.34 ema 0.410
iter 281 | step 28098876 | return    5.167 | len 1422.2 | damage  0.135 | dist  4.383 | aim  0.226 | ent  3.326 | kl 0.0204 | ev  0.722 | opp(gen9) W/L/D 26/22/23 raw_wr 0.37 ema 0.408
iter 282 | step 28198872 | return    5.293 | len 1332.6 | damage  0.125 | dist  4.434 | aim  0.208 | ent  3.562 | kl 0.0192 | ev  0.838 | opp(gen9) W/L/D 28/21/27 raw_wr 0.37 ema 0.406
iter 283 | step 28298868 | return    6.898 | len 1409.6 | damage  0.244 | dist  4.373 | aim  0.197 | ent  3.410 | kl 0.0203 | ev  0.884 | opp(gen9) W/L/D 35/13/24 raw_wr 0.49 ema 0.410
